,state,city,company,rank,rank_change,revenue,profit,num..of.employees,sector,newcomer,ceo_founder,ceo_woman,profitable,prev_rank,CEO,Website,Ticker,Market.Cap,lat,lng,ranking_in_groups
448,MN,Eden Prairie,C.H. Robinson Worldwide,208,-23,15309.5,577,15427,Transportation,no,no,no,yes,185,Robert C. Biesterfeld Jr.,https://www.chrobinson.com,CHRW,13432,44.8488,-93.4595,2
449,MN,Inver Grove Heights,CHS,105,-8,31900.5,829.9,10703,"Food, Beverages & Tobacco",no,no,no,yes,97,Jay D. Debertin,https://www.chsinc.com,,,44.8247,-93.0596,1
450,MN,Medina,Polaris,442,34,6863.4,324,14000,Transportation,no,no,no,yes,476,Michael T. Speetzen,https://www.polaris.com,PII,7219,45.0326,-93.5834,3
451,MN,Minneapolis,U.S. Bancorp,113,4,27325,6914,69651,Financials,no,no,no,yes,117,Andrew J. Cecere,https://www.usbank.com,USB,68690,44.9635,-93.2678,1
452,MN,Minneapolis,General Mills,192,8,16865.2,1752.7,40000,"Food, Beverages & Tobacco",no,no,no,yes,200,Jeffrey L. Harmening,https://www.generalmills.com,GIS,33837,44.9635,-93.2678,1
453,MN,Minneapolis,Donaldson,816,0,2844.9,267.2,14100,Industrials,,no,no,yes,NA,Tod E. Carpenter,https://www.donaldson.com,DCI,4897.2,44.9635,-93.2678,5
454,MN,Minneapolis,Xcel Energy,276,-2,11529,1372,11295,Energy,no,no,no,yes,274,Benjamin G.S. Fowke III,https://www.xcelenergy.com,XEL,34381,44.9635,-93.2678,2
455,MN,Minneapolis,Target,37,2,78112,3281,368000,Retailing,no,no,no,yes,39,Brian C. Cornell,https://corporate.target.com,TGT,94296,44.9635,-93.2678,1
456,MN,Minneapolis,Thrivent Financial for Lutherans,368,-17,8611.7,968.1,3235,Financials,no,no,yes,yes,351,Teresa J. Rasmussen,https://www.thrivent.com,,,44.9635,-93.2678,2
457,MN,Minneapolis,Ameriprise Financial,245,4,13103,1893,12500,Financials,no,no,no,yes,249,James M. Cracchiolo,https://www.ameriprise.com,AMP,12601.8,44.9635,-93.2678,2
458,MN,Minnetonka,UnitedHealth Group,7,-1,242155,13839,325000,Health Care,no,no,no,yes,6,Andrew P. Witty,https://www.unitedhealthgroup.com,UNH,332885,44.9322,-93.4598,1
459,MN,Owatonna,Federated Mutual Insurance,959,0,2134.5,229.6,2638,Financials,,no,no,yes,NA,Michael G. Kerr,https://www.federatedinsurance.com,,,44.0914,-93.2304,5
460,MN,Richfield,Best Buy,75,-1,43638,1541,125000,Retailing,no,no,yes,yes,74,Corie Barry,https://investors.bestbuy.com/investor-relations/overview/default.aspx,BBY,29062,44.8762,-93.2833,1
461,MN,Shoreview,Deluxe,995,0,2008.7,-199.9,6352,Media,,no,no,no,NA,Barry C. McCarthy,https://www.deluxe.com,DLX,1093.9,45.0842,-93.1358,5
462,MN,St. Paul,Ecolab,213,2,14906.3,1558.9,50200,Chemicals,no,no,no,yes,215,Christophe Beck,https://www.ecolab.com,ECL,62336,44.9477,-93.104,2
463,MN,St. Paul,H.B. Fuller,805,0,2897,130.8,6369,Chemicals,,no,no,yes,NA,James J. Owens,https://www.hbfuller.com,FUL,1435.9,44.9477,-93.104,5
464,MN,St. Paul,Securian Financial Group,455,0,6600.6,434.8,6400,Financials,yes,no,no,yes,NA,Christopher M. Hilger,https://www.securian.com,,,44.9477,-93.104,3
465,MN,St. Paul,Patterson,507,0,5574.5,83.6,7800,Health Care,,no,no,yes,NA,Mark S. Walchirk,https://www.pattersoncompanies.com,PDCO,1464.9,44.9477,-93.104,3
466,MN,St. Paul,3M,103,-8,32136,4570,96163,Chemicals,no,no,no,yes,95,Michael F. Roman,https://www.3m.com,MMM,98187,44.9477,-93.104,1
467,MN,Winona,Fastenal,525,0,5333.7,790.9,21948,Wholesalers,,no,no,yes,NA,Daniel L. Florness,https://www.fastenal.com,FAST,27962,44.0505,-91.6684,3
468,MO,Carthage,Leggett & Platt,569,0,4752.5,333.8,22000,Household Products,,no,no,yes,NA,Karl G. Glassman,https://www.leggett.com,LEG,5860,37.1503,-94.3225,3
469,MO,Chesterfield,Reinsurance Group of America,225,26,14300,870,3188,Financials,no,no,yes,yes,251,Anna Manning,https://www.rgare.com,RGA,5186,38.6588,-90.5804,2
470,MO,Clayton,Olin,481,-47,6110,-11.3,6500,Chemicals,no,no,no,no,434,Scott M. Sutton,https://www.olin.com,OLN,1841.8,38.6444,-90.3302,3
471,MO,Des Peres,Jones Financial (Edward Jones),336,20,9526,1092,49000,Financials,no,no,yes,yes,356,Penny Pennington,https://www.edwardjones.com/index.html,,-,38.5973,-90.448,2
472,MO,Kansas City,Evergy,539,0,5147.8,669.9,4617,Energy,,no,no,yes,NA,David A. Campbell,https://www.evergyinc.com,EVRG,12477.6,39.1239,-94.5541,3
473,MO,Kansas City,H&R Block,764,0,3094.9,422.5,44600,Financials,,no,no,yes,NA,Jeffrey J. Jones II,https://www.hrblock.com,HRB,2710.1,39.1239,-94.5541,4
474,MO,Kansas City,Kansas City Southern,811,0,2866,538.9,7040,Transportation,,no,no,yes,NA,Patrick J. Ottensmeyer,https://www.kcsouthern.com,KSU,12228.5,39.1239,-94.5541,5
475,MO,North Kansas City,Cerner,498,0,5692.6,529.5,27400,Health Care,yes,no,no,yes,NA,D. Brent Shafer,https://www.cerner.com,CERN,19164.4,39.1396,-94.5643,3
476,MO,Springfield,O&#8217;Reilly Automotive,314,15,10150,1391,67663,Retailing,no,no,no,yes,329,Gregory D. Johnson,https://www.oreillyauto.com,ORLY,22353.4,37.1943,-93.2916,2
477,MO,St. Louis,Arch Resources,922,0,2294.4,233.8,3700,Energy,,no,no,yes,NA,Paul A. Lang,https://www.archrsc.com/,ARCH,437.6,38.6358,-90.2451,5
478,MO,St. Louis,Stifel Financial,690,0,3515,448.4,8205,Financials,,no,no,yes,NA,Ronald J. Kruszewski,https://www.stifel.com,SF,2870.3,38.6358,-90.2451,4
479,MO,St. Louis,Energizer Holdings,834,0,2729.6,51.1,7500,Household Products,,no,no,yes,NA,Mark S. LaVigne,https://www.energizerholdings.com,ENR,2100.3,38.6358,-90.2451,5
480,MO,St. Louis,Caleres,797,0,2921.6,62.8,11400,Retailing,,no,yes,yes,NA,Diane M. Sullivan,https://www.caleres.com,CAL,208.2,38.6358,-90.2451,4
481,MO,St. Louis,Peabody Energy,582,0,4623.4,-211.3,6600,Energy,,no,no,no,NA,Glenn L. Kellow,https://www.peabodyenergy.com,BTU,281.6,38.6358,-90.2451,3
482,MO,St. Louis,Post Holdings,499,-28,5681.1,124.7,10100,"Food, Beverages & Tobacco",no,no,no,yes,471,Robert V. Vitale,https://www.postholdings.com,POST,5732,38.6358,-90.2451,3
483,MO,St. Louis,Centene,42,9,74639,1321,56600,Health Care,no,no,no,yes,51,Michael F. Neidorff,https://www.centene.com,CNC,36191,38.6358,-90.2451,1
484,MO,St. Louis,Graybar Electric,415,8,7523.9,144.5,9000,Wholesalers,no,no,yes,yes,423,Kathleen M. Mazzarella,https://www.graybar.com,,-,38.6358,-90.2451,3
485,MO,St. Louis,Ameren,488,-20,5910,828,9323,Energy,no,no,no,yes,468,Warner L. Baxter,https://www.ameren.com,AEE,17969.9,38.6358,-90.2451,3
486,MO,St. Louis,Belden,874,0,2491.8,-377,7000,Industrials,,no,no,no,NA,Roel Vestjens,https://www.belden.com,BDC,1640.2,38.6358,-90.2451,5
487,MO,St. Louis,Emerson Electric,176,2,18372,2306,88000,Industrials,no,no,no,yes,178,Lal L. Karsanbhai,https://www.emerson.com,EMR,50469,38.6358,-90.2451,1
488,MS,Laurel,Sanderson Farms,707,0,3440.3,53.3,17055,"Food, Beverages & Tobacco",,no,no,yes,NA,Joe F. Sanderson Jr.,https://www.sandersonfarms.com,SAFM,2742.4,31.6956,-89.1448,4
489,NC,Black Mountain,Ingles Markets,623,0,4202,81.6,18630,Food & Drug Stores,,no,no,yes,NA,James W. Lanning,https://www.ingles-markets.com,IMKTA,732.6,35.6142,-82.3275,4
490,NC,Burlington,Laboratory Corp. of America (Labcorp),274,4,11554.8,823.8,65000,Health Care,no,no,no,yes,278,Adam H. Schechter,https://www.labcorp.com,LH,22394,36.0758,-79.4686,2
491,NC,Cary,Cornerstone Building Brands,556,0,4889.7,-15.4,20100,Materials,,no,no,no,NA,James S. Metcalf,https://www.cornerstonebuildingbrands.com,CNR,574.9,35.782,-78.8191,3
492,NC,Charlotte,Duke Energy,123,3,24658,3748,28793,Energy,no,no,yes,yes,126,Lynn J. Good,https://www.duke-energy.com,DUK,66815,35.208,-80.8304,1
493,NC,Charlotte,Sonic Automotive,301,15,10454.3,144.1,9300,Retailing,no,no,no,yes,316,David Bruton Smith,https://www.sonicautomotive.com,SAH,567.1,35.208,-80.8304,2
494,NC,Charlotte,Dentsply Sirona,642,0,4029.2,262.9,15200,Health Care,,no,no,yes,NA,Donald M. Casey Jr.,https://www.dentsplysirona.com,XRAY,8598.5,35.208,-80.8304,4
495,NC,Charlotte,Sealed Air,564,0,4791.1,263,16500,Materials,,no,no,yes,NA,Edward L. Doheny II,https://www.sealedair.com,SEE,3821.9,35.208,-80.8304,3
496,NC,Charlotte,JELD-WEN Holding,618,0,4289.8,63,23300,Materials,,no,no,yes,NA,Gary S. Michel,https://www.jeld-wen.com,JELD,980.3,35.208,-80.8304,4
497,NC,Charlotte,Bank of America,25,0,113589,27430,208131,Financials,no,no,no,yes,25,Brian T. Moynihan,https://www.bankofamerica.com,BAC,279768,35.208,-80.8304,1
498,NC,Charlotte,Albemarle,683,0,3589.4,533.2,6000,Chemicals,,no,no,yes,NA,,https://www.albemarle.com,ALB,5993.2,35.208,-80.8304,4
499,NC,Charlotte,Nucor,139,-19,22588.9,1271.1,26800,Materials,no,no,no,yes,120,Leon J. Topalian,https://www.nucor.com,NUE,16836,35.208,-80.8304,1
500,NC,Charlotte,Truist Financial,217,29,14664,3224,59000,Financials,no,no,no,yes,246,Kelly S. King,https://www.truist.com,TFC,69604,35.208,-80.8304,2
501,NC,Charlotte,Coca-Cola Consolidated,562,0,4826.5,11.4,15850,"Food, Beverages & Tobacco",,no,no,yes,NA,J. Frank Harrison III,https://www.cokeconsolidated.com,COKE,2402,35.208,-80.8304,3
